time,RegionName,value
2014-10-01,89149,222400.0
2014-10-01,89178,225800.0
2014-10-01,89113,236800.0
2014-10-01,89521,302200.0
2014-10-01,89183,193500.0
2014-10-01,89135,330000.0
2014-10-01,89107,124900.0
2014-10-01,89511,482900.0
2014-10-01,89002,216500.0
2014-10-01,89130,189100.0
2014-10-01,89134,243700.0
2014-10-01,89503,193900.0
2014-10-01,89081,179600.0
2014-10-01,89141,247900.0
2014-10-01,89011,195000.0
2014-10-01,89142,137600.0
2014-10-01,89434,199100.0
2014-10-01,89512,130300.0
2014-10-01,89145,162300.0
2014-10-01,89084,220900.0
2014-10-01,89701,180700.0
2014-10-01,89801,222100.0
2014-10-01,89120,176700.0
2014-10-01,89044,283000.0
2014-10-01,89156,136700.0
2014-10-01,89048,153000.0
2014-10-01,89118,188400.0
2014-10-01,89706,179700.0
2014-10-01,89408,143900.0
2014-10-01,89166,218900.0
2014-10-01,89144,267200.0
2014-10-01,89146,229700.0
2014-10-01,89027,182800.0
2014-10-01,89403,172700.0
2014-10-01,89433,170400.0
2014-10-01,89005,249300.0
2014-10-01,89138,347300.0
2014-10-01,89460,233700.0
2014-10-01,89423,310900.0
2014-10-01,89410,281300.0
2014-10-01,89815,227600.0
2014-10-01,89029,145900.0
2014-10-01,89109,201300.0
2014-10-01,89508,199000.0
2014-10-01,89703,276500.0
2014-10-01,89441,289000.0
2014-10-01,89060,108300.0
2014-10-01,89143,204600.0
2014-10-01,89519,433700.0
2014-10-01,89447,116000.0
2014-10-01,89179,237800.0
2014-10-01,89429,108200.0
2014-10-01,89061,151800.0
2014-10-01,89451,711100.0
2014-10-01,89501,192000.0
2014-10-01,89705,233800.0
2014-10-01,89510,284100.0
2014-10-01,89086,199500.0
2014-10-01,89448,546000.0
2014-10-01,89704,267300.0
2014-10-01,89449,318300.0
2014-10-01,89040,148400.0
2014-10-01,89444,240600.0
2014-10-01,89085,250800.0
2014-10-01,89034,266600.0
2014-10-01,89021,202600.0
2014-10-01,89439,347500.0
2014-10-01,89411,574800.0
2014-10-01,89124,222600.0
2014-10-01,89440,160500.0
2014-10-01,89413,1564800.0
2014-10-01,89155,282000.0
2014-11-01,89108,139000.0
2014-11-01,89121,139200.0
2014-11-01,89117,260800.0
2014-11-01,89052,340800.0
2014-11-01,89123,222500.0
2014-11-01,89031,167500.0
2014-11-01,89110,125200.0
2014-11-01,89074,233600.0
2014-11-01,89103,168100.0
2014-11-01,89148,231600.0
2014-11-01,89147,196400.0
2014-11-01,89119,151000.0
2014-11-01,89129,205800.0
2014-11-01,89122,153100.0
2014-11-01,89115,110700.0
2014-11-01,89502,166800.0
2014-11-01,89014,205500.0
2014-11-01,89131,250900.0
2014-11-01,89509,323700.0
2014-11-01,89436,266900.0
2014-11-01,89015,166200.0
2014-11-01,89128,200700.0
2014-11-01,89523,285700.0
2014-11-01,89104,128800.0
2014-11-01,89012,263200.0
2014-11-01,89030,78500.0
2014-11-01,89431,151400.0
2014-11-01,89032,155100.0
2014-11-01,89506,183900.0
2014-11-01,89102,142700.0
2014-11-01,89139,213000.0
2014-11-01,89149,223500.0
2014-11-01,89178,227100.0
2014-11-01,89113,237700.0
2014-11-01,89521,304300.0
2014-11-01,89183,195000.0
2014-11-01,89135,332400.0
2014-11-01,89107,126100.0
2014-11-01,89511,489800.0
2014-11-01,89002,217900.0
2014-11-01,89130,190600.0
2014-11-01,89134,245500.0
2014-11-01,89503,196600.0
2014-11-01,89081,180400.0
2014-11-01,89141,248800.0
2014-11-01,89011,196800.0
2014-11-01,89142,138600.0
2014-11-01,89434,202100.0
2014-11-01,89512,132300.0
2014-11-01,89145,164000.0
2014-11-01,89084,222700.0
2014-11-01,89701,183100.0
2014-11-01,89801,221900.0
2014-11-01,89120,177100.0
2014-11-01,89044,284000.0
2014-11-01,89156,137400.0
2014-11-01,89048,157200.0
2014-11-01,89118,189800.0
2014-11-01,89706,182100.0
2014-11-01,89408,144300.0
2014-11-01,89166,219300.0
2014-11-01,89144,269200.0
2014-11-01,89146,230100.0
2014-11-01,89027,183900.0
2014-11-01,89403,173100.0
2014-11-01,89433,172900.0
2014-11-01,89005,250600.0
2014-11-01,89138,351900.0
2014-11-01,89460,234700.0
2014-11-01,89423,312500.0
2014-11-01,89410,282600.0
2014-11-01,89815,227500.0
2014-11-01,89029,145000.0
2014-11-01,89109,206900.0
2014-11-01,89508,201600.0
2014-11-01,89703,279700.0
2014-11-01,89441,291200.0
2014-11-01,89060,110000.0
2014-11-01,89143,206800.0
2014-11-01,89519,438000.0
2014-11-01,89447,116000.0
2014-11-01,89179,239200.0
2014-11-01,89429,108700.0
2014-11-01,89061,156700.0
2014-11-01,89451,716400.0
2014-11-01,89501,196300.0
2014-11-01,89705,234600.0
2014-11-01,89510,294200.0
2014-11-01,89086,200400.0
2014-11-01,89448,551900.0
2014-11-01,89704,270200.0
2014-11-01,89449,321700.0
2014-11-01,89040,149500.0
2014-11-01,89444,241800.0
2014-11-01,89085,251500.0
2014-11-01,89034,267300.0
2014-11-01,89021,204000.0
2014-11-01,89439,347700.0
2014-11-01,89411,577600.0
2014-11-01,89124,219100.0
2014-11-01,89440,160000.0
2014-11-01,89413,1569400.0
2014-11-01,89155,283600.0
2014-12-01,89108,140000.0
2014-12-01,89121,140800.0
2014-12-01,89117,262500.0
2014-12-01,89052,343700.0
2014-12-01,89123,223400.0
2014-12-01,89031,168500.0
2014-12-01,89110,126900.0
2014-12-01,89074,235000.0
2014-12-01,89103,170300.0
2014-12-01,89148,232800.0
2014-12-01,89147,198400.0
2014-12-01,89119,152700.0
2014-12-01,89129,207000.0
2014-12-01,89122,153800.0
2014-12-01,89115,111400.0
2014-12-01,89502,170700.0
2014-12-01,89014,208100.0
2014-12-01,89131,253200.0
2014-12-01,89509,327900.0
2014-12-01,89436,269500.0
2014-12-01,89015,168300.0
2014-12-01,89128,201900.0
2014-12-01,89523,288800.0
2014-12-01,89104,130300.0
2014-12-01,89012,265500.0
2014-12-01,89030,79800.0
2014-12-01,89431,154400.0
2014-12-01,89032,156100.0
2014-12-01,89506,186100.0
2014-12-01,89102,144300.0
2014-12-01,89139,214500.0
2014-12-01,89149,225000.0
2014-12-01,89178,228600.0
2014-12-01,89113,239200.0
2014-12-01,89521,306100.0
2014-12-01,89183,196200.0
2014-12-01,89135,335600.0
2014-12-01,89107,127200.0
2014-12-01,89511,496300.0
2014-12-01,89002,220100.0
2014-12-01,89130,192500.0
2014-12-01,89134,247600.0
2014-12-01,89503,199400.0
2014-12-01,89081,181500.0
2014-12-01,89141,249800.0
2014-12-01,89011,198500.0
2014-12-01,89142,139600.0
2014-12-01,89434,204600.0
2014-12-01,89512,134100.0
2014-12-01,89145,165500.0
2014-12-01,89084,224500.0
2014-12-01,89701,184700.0
2014-12-01,89801,222700.0
2014-12-01,89120,177900.0
2014-12-01,89044,285800.0
2014-12-01,89156,138500.0
2014-12-01,89048,159900.0
2014-12-01,89118,191600.0
2014-12-01,89706,183800.0
2014-12-01,89408,144100.0
2014-12-01,89166,220400.0
2014-12-01,89144,272100.0
2014-12-01,89146,231700.0
2014-12-01,89027,185100.0
2014-12-01,89403,172700.0
2014-12-01,89433,175500.0
2014-12-01,89005,253400.0
2014-12-01,89138,355800.0
2014-12-01,89460,235700.0
2014-12-01,89423,314200.0
2014-12-01,89410,283900.0
2014-12-01,89815,228500.0
2014-12-01,89029,144000.0
2014-12-01,89109,213200.0
2014-12-01,89508,204400.0
2014-12-01,89703,282100.0
2014-12-01,89441,293600.0
2014-12-01,89060,111200.0
2014-12-01,89143,209400.0
2014-12-01,89519,442700.0
2014-12-01,89447,115500.0
2014-12-01,89179,241200.0
2014-12-01,89429,108700.0
2014-12-01,89061,160600.0
2014-12-01,89451,736200.0
2014-12-01,89501,208600.0
2014-12-01,89705,235500.0
2014-12-01,89510,298800.0
2014-12-01,89086,201500.0
2014-12-01,89448,557500.0
2014-12-01,89704,273200.0
2014-12-01,89449,323800.0
2014-12-01,89040,150400.0
2014-12-01,89444,242100.0
2014-12-01,89085,252500.0
2014-12-01,89034,266700.0
2014-12-01,89021,205500.0
2014-12-01,89439,347800.0
2014-12-01,89411,580600.0
2014-12-01,89124,217000.0
2014-12-01,89440,161300.0
2014-12-01,89413,1579400.0
2014-12-01,89155,285900.0
2015-01-01,89108,140900.0
2015-01-01,89121,142300.0
2015-01-01,89117,263600.0
2015-01-01,89052,345700.0
2015-01-01,89123,224200.0
2015-01-01,89031,169400.0
2015-01-01,89110,128000.0
2015-01-01,89074,236700.0
2015-01-01,89103,171500.0
2015-01-01,89148,233700.0
2015-01-01,89147,200200.0
2015-01-01,89119,154000.0
2015-01-01,89129,207800.0
2015-01-01,89122,154300.0
2015-01-01,89115,111900.0
2015-01-01,89502,173500.0
2015-01-01,89014,210500.0
2015-01-01,89131,255400.0
2015-01-01,89509,331400.0
2015-01-01,89436,271300.0
2015-01-01,89015,169500.0
2015-01-01,89128,203000.0
2015-01-01,89523,290700.0
2015-01-01,89104,131400.0
2015-01-01,89012,266900.0
2015-01-01,89030,81200.0
2015-01-01,89431,157100.0
2015-01-01,89032,156700.0
2015-01-01,89506,187600.0
2015-01-01,89102,145400.0
2015-01-01,89139,215700.0
2015-01-01,89149,225900.0
2015-01-01,89178,229500.0
2015-01-01,89113,240500.0
2015-01-01,89521,307100.0
2015-01-01,89183,197100.0
2015-01-01,89135,338100.0
2015-01-01,89107,128300.0
2015-01-01,89511,500200.0
2015-01-01,89002,222200.0
2015-01-01,89130,194200.0
2015-01-01,89134,249400.0
2015-01-01,89503,201600.0
2015-01-01,89081,182200.0
2015-01-01,89141,250200.0
2015-01-01,89011,199400.0
2015-01-01,89142,140400.0
2015-01-01,89434,207100.0
2015-01-01,89512,135200.0
2015-01-01,89145,166500.0
2015-01-01,89084,226100.0
2015-01-01,89701,185500.0
2015-01-01,89801,225200.0
2015-01-01,89120,178900.0
2015-01-01,89044,287000.0
2015-01-01,89156,139500.0
2015-01-01,89048,158800.0
2015-01-01,89118,193200.0
2015-01-01,89706,184800.0
2015-01-01,89408,145000.0
2015-01-01,89166,220800.0
2015-01-01,89144,274200.0
2015-01-01,89146,232900.0
2015-01-01,89027,186100.0
2015-01-01,89403,173700.0
2015-01-01,89433,177400.0
2015-01-01,89005,255700.0
2015-01-01,89138,357500.0
2015-01-01,89460,236800.0
2015-01-01,89423,316200.0
2015-01-01,89410,285300.0
2015-01-01,89815,230600.0
2015-01-01,89029,143300.0
2015-01-01,89109,220600.0
2015-01-01,89508,206300.0
2015-01-01,89703,283400.0
2015-01-01,89441,296200.0
2015-01-01,89060,111000.0
2015-01-01,89143,211000.0
2015-01-01,89519,447900.0
2015-01-01,89447,115500.0
2015-01-01,89179,242400.0
2015-01-01,89429,109300.0
2015-01-01,89061,160000.0
2015-01-01,89451,757000.0
2015-01-01,89501,220900.0
2015-01-01,89705,236500.0
2015-01-01,89510,301400.0
2015-01-01,89086,202700.0
2015-01-01,89448,562700.0
2015-01-01,89704,275300.0
2015-01-01,89449,326900.0
2015-01-01,89040,151200.0
2015-01-01,89444,243900.0
2015-01-01,89085,253300.0
2015-01-01,89034,264700.0
2015-01-01,89021,206900.0
2015-01-01,89439,349700.0
2015-01-01,89411,582900.0
2015-01-01,89124,218400.0
2015-01-01,89440,163300.0
2015-01-01,89413,1589400.0
2015-01-01,89155,287500.0
2015-02-01,89108,141600.0
2015-02-01,89121,143300.0
2015-02-01,89117,264400.0
2015-02-01,89052,346800.0
2015-02-01,89123,224900.0
2015-02-01,89031,169900.0
2015-02-01,89110,128400.0
2015-02-01,89074,238000.0
2015-02-01,89103,171700.0
2015-02-01,89148,234100.0
2015-02-01,89147,201300.0
2015-02-01,89119,155200.0
2015-02-01,89129,208400.0
2015-02-01,89122,154300.0
2015-02-01,89115,112200.0
2015-02-01,89502,176000.0
2015-02-01,89014,211400.0
2015-02-01,89131,257200.0
2015-02-01,89509,335500.0
2015-02-01,89436,273200.0
2015-02-01,89015,170200.0
2015-02-01,89128,204300.0
2015-02-01,89523,292800.0
2015-02-01,89104,132400.0
2015-02-01,89012,267400.0
2015-02-01,89030,82700.0
2015-02-01,89431,160200.0
2015-02-01,89032,156900.0
2015-02-01,89506,189100.0
2015-02-01,89102,145900.0
2015-02-01,89139,216300.0
2015-02-01,89149,226900.0
2015-02-01,89178,229800.0
2015-02-01,89113,241600.0
2015-02-01,89521,308600.0
2015-02-01,89183,197700.0
2015-02-01,89135,339300.0
2015-02-01,89107,129500.0
2015-02-01,89511,505000.0
2015-02-01,89002,222900.0
2015-02-01,89130,195700.0
2015-02-01,89134,250600.0
2015-02-01,89503,203800.0
2015-02-01,89081,182200.0
2015-02-01,89141,250500.0
2015-02-01,89011,199600.0
2015-02-01,89142,141200.0
2015-02-01,89434,210800.0
2015-02-01,89512,136700.0
2015-02-01,89145,167000.0
2015-02-01,89084,227500.0
2015-02-01,89701,186400.0
2015-02-01,89801,228300.0
2015-02-01,89120,179600.0
2015-02-01,89044,287600.0
2015-02-01,89156,140200.0
2015-02-01,89048,157000.0
2015-02-01,89118,194300.0
2015-02-01,89706,185700.0
2015-02-01,89408,147200.0
2015-02-01,89166,220600.0
2015-02-01,89144,275500.0
2015-02-01,89146,233300.0
2015-02-01,89027,186400.0
2015-02-01,89403,176300.0
2015-02-01,89433,179100.0
2015-02-01,89005,255200.0
2015-02-01,89138,357500.0
2015-02-01,89460,240000.0
2015-02-01,89423,321000.0
2015-02-01,89410,289000.0
2015-02-01,89815,233600.0
2015-02-01,89029,143500.0
2015-02-01,89109,227500.0
2015-02-01,89508,207800.0
2015-02-01,89703,284700.0
2015-02-01,89441,300100.0
2015-02-01,89060,110600.0
2015-02-01,89143,211500.0
2015-02-01,89519,453300.0
2015-02-01,89447,116800.0
2015-02-01,89179,242200.0
2015-02-01,89429,110600.0
2015-02-01,89061,157500.0
2015-02-01,89451,766300.0
2015-02-01,89501,226700.0
2015-02-01,89705,239800.0
2015-02-01,89510,307900.0
2015-02-01,89086,203200.0
2015-02-01,89448,566900.0
2015-02-01,89704,278000.0
2015-02-01,89449,332900.0
2015-02-01,89040,153000.0
2015-02-01,89444,247100.0
2015-02-01,89085,254100.0
2015-02-01,89034,263800.0
2015-02-01,89021,207400.0
2015-02-01,89439,352100.0
2015-02-01,89411,589500.0
2015-02-01,89124,219800.0
2015-02-01,89440,165200.0
2015-02-01,89413,1611200.0
2015-02-01,89155,288300.0
2015-03-01,89108,142100.0
2015-03-01,89121,143600.0
2015-03-01,89117,265000.0
2015-03-01,89052,347600.0
2015-03-01,89123,225900.0
2015-03-01,89031,170200.0
2015-03-01,89110,128700.0
2015-03-01,89074,238700.0
2015-03-01,89103,171600.0
2015-03-01,89148,234700.0
2015-03-01,89147,202100.0
2015-03-01,89119,156600.0
2015-03-01,89129,209100.0
2015-03-01,89122,154200.0
2015-03-01,89115,112800.0
2015-03-01,89502,178900.0
2015-03-01,89014,211800.0
2015-03-01,89131,258500.0
2015-03-01,89509,339200.0
2015-03-01,89436,275300.0
2015-03-01,89015,170800.0
2015-03-01,89128,205500.0
2015-03-01,89523,295100.0
2015-03-01,89104,133300.0
2015-03-01,89012,268000.0
2015-03-01,89030,83500.0
2015-03-01,89431,163500.0
2015-03-01,89032,157200.0
2015-03-01,89506,190600.0
2015-03-01,89102,146600.0
2015-03-01,89139,216700.0
2015-03-01,89149,228000.0
2015-03-01,89178,230000.0
2015-03-01,89113,242600.0
2015-03-01,89521,310200.0
2015-03-01,89183,198500.0
2015-03-01,89135,340400.0
2015-03-01,89107,130100.0
2015-03-01,89511,511700.0
2015-03-01,89002,223300.0
2015-03-01,89130,197000.0
2015-03-01,89134,250700.0
2015-03-01,89503,205800.0
2015-03-01,89081,182100.0
2015-03-01,89141,250600.0
2015-03-01,89011,199500.0
2015-03-01,89142,142200.0
2015-03-01,89434,214300.0
2015-03-01,89512,139000.0
2015-03-01,89145,167500.0
2015-03-01,89084,228100.0
2015-03-01,89701,188500.0
2015-03-01,89801,231100.0
2015-03-01,89120,180100.0
2015-03-01,89044,288000.0
2015-03-01,89156,140600.0
2015-03-01,89048,155700.0
2015-03-01,89118,195200.0
2015-03-01,89706,187700.0
2015-03-01,89408,149100.0
2015-03-01,89166,220300.0
2015-03-01,89144,276800.0
2015-03-01,89146,233800.0
2015-03-01,89027,186100.0
2015-03-01,89403,178400.0
2015-03-01,89433,181400.0
2015-03-01,89005,253400.0
2015-03-01,89138,358100.0
2015-03-01,89460,241600.0
2015-03-01,89423,324600.0
2015-03-01,89410,291900.0
2015-03-01,89815,236700.0
2015-03-01,89029,143600.0
2015-03-01,89109,233500.0
2015-03-01,89508,209400.0
2015-03-01,89703,288400.0
2015-03-01,89441,304900.0
2015-03-01,89060,110400.0
2015-03-01,89143,211500.0
2015-03-01,89519,457000.0
2015-03-01,89447,117300.0
2015-03-01,89179,241900.0
2015-03-01,89429,110900.0
2015-03-01,89061,156200.0
2015-03-01,89451,764900.0
2015-03-01,89501,229200.0
2015-03-01,89705,240500.0
2015-03-01,89510,314000.0
2015-03-01,89086,203400.0
2015-03-01,89448,578000.0
2015-03-01,89704,282200.0
2015-03-01,89449,334900.0
2015-03-01,89040,154600.0
2015-03-01,89444,249400.0
2015-03-01,89085,255500.0
2015-03-01,89034,263100.0
2015-03-01,89021,207600.0
2015-03-01,89439,355200.0
2015-03-01,89411,596800.0
2015-03-01,89124,219900.0
2015-03-01,89440,167100.0
2015-03-01,89413,1658600.0
2015-03-01,89155,289100.0
2015-04-01,89108,142900.0
2015-04-01,89121,144000.0
2015-04-01,89117,266200.0
2015-04-01,89052,348500.0
2015-04-01,89123,228000.0
2015-04-01,89031,171100.0
2015-04-01,89110,129200.0
2015-04-01,89074,239800.0
2015-04-01,89103,172300.0
2015-04-01,89148,235800.0
2015-04-01,89147,203200.0
2015-04-01,89119,158300.0
2015-04-01,89129,210400.0
2015-04-01,89122,154900.0
2015-04-01,89115,114100.0
2015-04-01,89502,181700.0
2015-04-01,89014,213400.0
2015-04-01,89131,260700.0
2015-04-01,89509,342300.0
2015-04-01,89436,277600.0
2015-04-01,89015,171900.0
2015-04-01,89128,206800.0
2015-04-01,89523,297700.0
2015-04-01,89104,134700.0
2015-04-01,89012,269200.0
2015-04-01,89030,83800.0
2015-04-01,89431,166300.0
2015-04-01,89032,157900.0
2015-04-01,89506,192700.0
2015-04-01,89102,147800.0
2015-04-01,89139,217300.0
2015-04-01,89149,229400.0
2015-04-01,89178,230600.0
2015-04-01,89113,243700.0
2015-04-01,89521,311800.0
2015-04-01,89183,199400.0
2015-04-01,89135,342400.0
2015-04-01,89107,130900.0
2015-04-01,89511,518000.0
2015-04-01,89002,224700.0
2015-04-01,89130,198300.0
2015-04-01,89134,250800.0
2015-04-01,89503,207800.0
2015-04-01,89081,182200.0
2015-04-01,89141,250800.0
2015-04-01,89011,200100.0
2015-04-01,89142,143700.0
2015-04-01,89434,216800.0
2015-04-01,89512,142400.0
2015-04-01,89145,168400.0
2015-04-01,89084,228500.0
2015-04-01,89701,191500.0
2015-04-01,89801,234700.0
2015-04-01,89120,181500.0
2015-04-01,89044,288700.0
2015-04-01,89156,141000.0
2015-04-01,89048,154700.0
2015-04-01,89118,196400.0
2015-04-01,89706,190600.0
2015-04-01,89408,150800.0
2015-04-01,89166,220800.0
2015-04-01,89144,279900.0
2015-04-01,89146,235800.0
2015-04-01,89027,186100.0
2015-04-01,89403,179300.0
2015-04-01,89433,184300.0
2015-04-01,89005,252800.0
2015-04-01,89138,359100.0
2015-04-01,89460,237600.0
2015-04-01,89423,322600.0
2015-04-01,89410,289600.0
2015-04-01,89815,240200.0
2015-04-01,89029,144000.0
2015-04-01,89109,238500.0
2015-04-01,89508,211500.0
2015-04-01,89703,294200.0
2015-04-01,89441,309700.0
2015-04-01,89060,110700.0
2015-04-01,89143,211700.0
2015-04-01,89519,460000.0
2015-04-01,89447,114400.0
2015-04-01,89179,242800.0
2015-04-01,89429,110200.0
2015-04-01,89061,156700.0
2015-04-01,89451,761900.0
2015-04-01,89501,231000.0
2015-04-01,89705,233800.0
2015-04-01,89510,317500.0
2015-04-01,89086,204200.0
2015-04-01,89448,592800.0
2015-04-01,89704,287900.0
2015-04-01,89449,328100.0
2015-04-01,89040,155500.0
2015-04-01,89444,250400.0
2015-04-01,89085,257700.0
2015-04-01,89034,261700.0
2015-04-01,89021,209500.0
2015-04-01,89439,359300.0
2015-04-01,89411,596200.0
2015-04-01,89124,220600.0
2015-04-01,89440,169000.0
2015-04-01,89413,1703900.0
2015-04-01,89155,291000.0
2015-05-01,89108,144200.0
2015-05-01,89121,145300.0
2015-05-01,89117,268100.0
2015-05-01,89052,349800.0
2015-05-01,89123,230900.0
2015-05-01,89031,172500.0
2015-05-01,89110,130100.0
2015-05-01,89074,241800.0
2015-05-01,89103,174100.0
2015-05-01,89148,237300.0
2015-05-01,89147,204900.0
2015-05-01,89119,160600.0
2015-05-01,89129,212000.0
2015-05-01,89122,155800.0
2015-05-01,89115,115600.0
2015-05-01,89502,184200.0
2015-05-01,89014,216200.0
2015-05-01,89131,263700.0
2015-05-01,89509,345900.0
2015-05-01,89436,279600.0
2015-05-01,89015,173700.0
2015-05-01,89128,208500.0
2015-05-01,89523,301000.0
2015-05-01,89104,136800.0
2015-05-01,89012,271100.0
2015-05-01,89030,84500.0
2015-05-01,89431,168900.0
2015-05-01,89032,159200.0
2015-05-01,89506,195300.0
2015-05-01,89102,148700.0
2015-05-01,89139,218600.0
2015-05-01,89149,231400.0
2015-05-01,89178,231900.0
2015-05-01,89113,245200.0
2015-05-01,89521,313900.0
2015-05-01,89183,200800.0
2015-05-01,89135,344700.0
2015-05-01,89107,132600.0
2015-05-01,89511,523600.0
2015-05-01,89002,226900.0
2015-05-01,89130,199900.0
2015-05-01,89134,251700.0
2015-05-01,89503,210300.0
2015-05-01,89081,182900.0
2015-05-01,89141,251400.0
2015-05-01,89011,201200.0
2015-05-01,89142,145100.0
2015-05-01,89434,219900.0
2015-05-01,89512,146200.0
2015-05-01,89145,169900.0
2015-05-01,89084,229100.0
2015-05-01,89701,194700.0
2015-05-01,89801,238000.0
2015-05-01,89120,184300.0
2015-05-01,89044,289300.0
2015-05-01,89156,141800.0
2015-05-01,89048,152600.0
2015-05-01,89118,198500.0
2015-05-01,89706,193300.0
2015-05-01,89408,153700.0
2015-05-01,89166,221800.0
2015-05-01,89144,283600.0
2015-05-01,89146,238600.0
2015-05-01,89027,186500.0
2015-05-01,89403,180900.0
2015-05-01,89433,186800.0
2015-05-01,89005,253400.0
2015-05-01,89138,360400.0
2015-05-01,89460,232400.0
2015-05-01,89423,319200.0
2015-05-01,89410,286200.0
2015-05-01,89815,242000.0
2015-05-01,89029,145500.0
2015-05-01,89109,243100.0
2015-05-01,89508,213800.0
2015-05-01,89703,300100.0
2015-05-01,89441,314300.0
2015-05-01,89060,110400.0
2015-05-01,89143,212800.0
2015-05-01,89519,465100.0
2015-05-01,89447,110300.0
2015-05-01,89179,244700.0
2015-05-01,89429,109600.0
2015-05-01,89061,156800.0
2015-05-01,89451,759400.0
2015-05-01,89501,232900.0
2015-05-01,89705,225200.0
2015-05-01,89510,320700.0
2015-05-01,89086,205900.0
2015-05-01,89448,604000.0
2015-05-01,89704,292700.0
2015-05-01,89449,322200.0
2015-05-01,89040,157200.0
2015-05-01,89444,249700.0
2015-05-01,89085,260000.0
2015-05-01,89034,261300.0
2015-05-01,89021,212000.0
2015-05-01,89439,362300.0
2015-05-01,89411,591000.0
2015-05-01,89124,223700.0
2015-05-01,89440,170500.0
2015-05-01,89413,1726300.0
2015-05-01,89155,293300.0
2015-06-01,89108,145500.0
2015-06-01,89121,147200.0
2015-06-01,89117,270400.0
2015-06-01,89052,352000.0
2015-06-01,89123,233400.0
2015-06-01,89031,174100.0
2015-06-01,89110,131700.0
2015-06-01,89074,243900.0
2015-06-01,89103,176600.0
2015-06-01,89148,239500.0
2015-06-01,89147,206600.0
2015-06-01,89119,162800.0
2015-06-01,89129,213800.0
2015-06-01,89122,156700.0
2015-06-01,89115,117400.0
2015-06-01,89502,187400.0
2015-06-01,89014,219100.0
2015-06-01,89131,266500.0
2015-06-01,89509,350500.0
2015-06-01,89436,282300.0
2015-06-01,89015,175500.0
2015-06-01,89128,210500.0
2015-06-01,89523,304900.0
2015-06-01,89104,138700.0
2015-06-01,89012,273400.0
2015-06-01,89030,85700.0
2015-06-01,89431,171800.0
2015-06-01,89032,160700.0
2015-06-01,89506,198400.0
2015-06-01,89102,149500.0
2015-06-01,89139,220600.0
2015-06-01,89149,233700.0
2015-06-01,89178,233600.0
2015-06-01,89113,247200.0
2015-06-01,89521,316700.0
2015-06-01,89183,202500.0
2015-06-01,89135,347200.0
2015-06-01,89107,135100.0
2015-06-01,89511,529000.0
2015-06-01,89002,229000.0
2015-06-01,89130,202100.0
2015-06-01,89134,253200.0
2015-06-01,89503,214000.0
2015-06-01,89081,184300.0
2015-06-01,89141,252300.0
2015-06-01,89011,202100.0
2015-06-01,89142,146000.0
2015-06-01,89434,224400.0
2015-06-01,89512,149400.0
2015-06-01,89145,171900.0
2015-06-01,89084,230100.0
2015-06-01,89701,196800.0
2015-06-01,89801,237800.0
2015-06-01,89120,187200.0
2015-06-01,89044,290000.0
2015-06-01,89156,143300.0
2015-06-01,89048,149900.0
2015-06-01,89118,200800.0
2015-06-01,89706,194900.0
2015-06-01,89408,157200.0
2015-06-01,89166,223200.0
2015-06-01,89144,286800.0
2015-06-01,89146,241300.0
2015-06-01,89027,187000.0
2015-06-01,89403,183200.0
2015-06-01,89433,189400.0
2015-06-01,89005,255100.0
2015-06-01,89138,362000.0
2015-06-01,89460,230200.0
2015-06-01,89423,319700.0
2015-06-01,89410,285600.0
2015-06-01,89815,241000.0
2015-06-01,89029,147900.0
2015-06-01,89109,246300.0
2015-06-01,89508,216700.0
2015-06-01,89703,303400.0
2015-06-01,89441,319200.0
2015-06-01,89060,109200.0
2015-06-01,89143,214600.0
2015-06-01,89519,471000.0
2015-06-01,89447,108500.0
2015-06-01,89179,246400.0
2015-06-01,89429,109300.0
2015-06-01,89061,155500.0
2015-06-01,89451,758500.0
2015-06-01,89501,236200.0
2015-06-01,89705,222900.0
2015-06-01,89510,324700.0
2015-06-01,89086,207600.0
2015-06-01,89448,606100.0
2015-06-01,89704,294900.0
2015-06-01,89449,321100.0
2015-06-01,89040,158400.0
2015-06-01,89444,247700.0
2015-06-01,89085,262100.0
2015-06-01,89034,263500.0
2015-06-01,89021,213100.0
2015-06-01,89439,364900.0
2015-06-01,89411,589500.0
2015-06-01,89124,228100.0
2015-06-01,89440,172100.0
2015-06-01,89413,1729100.0
2015-06-01,89155,295200.0
2015-07-01,89108,147100.0
2015-07-01,89121,148900.0
2015-07-01,89117,272700.0
2015-07-01,89052,354400.0
2015-07-01,89123,235900.0
2015-07-01,89031,175500.0
2015-07-01,89110,133600.0
2015-07-01,89074,245800.0
2015-07-01,89103,179000.0
2015-07-01,89148,241900.0
2015-07-01,89147,207900.0
2015-07-01,89119,165000.0
2015-07-01,89129,216400.0
2015-07-01,89122,158000.0
2015-07-01,89115,119400.0
2015-07-01,89502,192000.0
2015-07-01,89014,221200.0
2015-07-01,89131,268300.0
2015-07-01,89509,355200.0
2015-07-01,89436,285800.0
2015-07-01,89015,177000.0
2015-07-01,89128,212900.0
2015-07-01,89523,309200.0
2015-07-01,89104,140300.0
2015-07-01,89012,275400.0
2015-07-01,89030,86800.0
2015-07-01,89431,174900.0
2015-07-01,89032,162000.0
2015-07-01,89506,201700.0
2015-07-01,89102,150800.0
2015-07-01,89139,222700.0
2015-07-01,89149,235900.0
2015-07-01,89178,234900.0
2015-07-01,89113,249400.0
2015-07-01,89521,320000.0
2015-07-01,89183,204100.0
