,time,CPI,real_GDP,inflation,unemployment_rate,population,household_income,population_density,RegionName
6037,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,32910,33016,3403.3656838549446,89431
6038,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,17921,32191,1153.9653471310523,89433
6039,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,22531,47283,753.0414863520581,89434
6040,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,34835,64216,854.6506500790903,89436
6041,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,1262,68747,86.5921574349368,89439
6042,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,10970,66589,264.3387741086401,89441
6043,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,2209,47344,7.4686299728231305,89444
6044,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,6659,49494,8.731218331392302,89447
6045,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,3828,336778,151.3362650696848,89451
6046,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,11015,57146,203.206292525264,89460
6047,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,2329,58630,3697.031106292477,89501
6048,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,40033,36760,1798.4641382356601,89502
6049,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,19476,40714,3000.961279543918,89503
6050,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,34824,42209,368.43896611844394,89506
6051,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,28130,78459,3143.087335409516,89509
6052,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,3183,64414,3.077906957615789,89510
6053,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,25327,129153,169.93939985066683,89511
6054,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,19197,28684,3047.2996946196313,89512
6055,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,30239,61064,3463.8238012070874,89002
6056,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,12859,68799,105.0332913002104,89005
6057,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,8366,167640,1074.0557046902643,89519
6058,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,24089,75591,314.1500788614582,89521
6059,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,27604,61026,1465.227289002861,89523
6060,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,26444,81187,2408.4625764181997,89012
6061,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,18342,75133,1078.9536652478896,89011
6062,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,33839,49261,4464.327247931219,89014
6063,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,34010,47219,907.2009983977573,89015
6064,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,11240,53749,381.17827047754776,89027
6065,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,5425,47109,57.681937184092234,89029
6066,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,55275,24565,5905.518400845593,89030
6067,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,60875,45615,6401.256516134347,89031
6068,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,40396,38884,3941.1169991703428,89032
6069,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,2809,51440,5.3896944686710775,89040
6070,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,14539,83391,463.4781072090661,89044
6071,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,13981,42169,182.4756017963399,89048
6072,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,44985,98259,866.4365377970651,89052
6073,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,7546,41090,16.3149983657087,89060
6074,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,3588,52825,49.34083001649868,89061
6075,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,43809,64916,4878.560676159464,89074
6076,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,28869,43825,3864.739438715635,89081
6077,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,21187,57422,1938.507457227347,89084
6078,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,3334,64311,6412.363784431773,89085
6079,2010-04-01,219.61514140268696,15730.080572189881,2.2212061588158916,9.834882201247046,4890,38132,720.1972445641014,89086
6080,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,39791,37235,7423.844622548794,89102
6081,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,48197,40322,7193.619524479608,89103
6082,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,44448,30277,7825.499040170735,89104
6083,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,37737,42906,6911.556891178537,89107
6084,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,67525,54732,7511.169592112924,89108
6085,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,6561,284066,1481.0431750462774,89109
6086,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,76176,34675,6856.613353117273,89110
6087,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,21940,76274,1969.5482519597488,89113
6088,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,58039,27919,2320.652692626489,89115
6089,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,49472,70012,5424.575072343015,89117
6090,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,17333,47338,1638.327141896943,89118
6091,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,47430,33334,3668.226768294208,89119
6092,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,21773,53157,3128.36336869396,89120
6093,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,60085,36006,6531.067327287255,89121
6094,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,43418,35815,4781.739632928455,89122
6095,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,49256,52953,4620.639755261011,89123
6096,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,692,66119,0.5081947475976126,89124
6097,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,33869,49476,5644.994088858586,89128
6098,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,45737,58120,4569.146606311205,89129
6099,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,29759,53383,3890.1867195110813,89130
6100,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,40734,71758,2541.1334536006802,89131
6101,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,22206,161830,3349.380439478698,89134
6102,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,22057,131463,483.83175685536634,89135
6103,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,10927,99660,2595.625885858292,89138
6104,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,30113,48830,2843.621243786625,89139
6105,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,22685,79119,2122.0927902051585,89141
6106,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,32553,36120,6838.987376853016,89142
6107,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,11184,59862,3270.209805614095,89143
6108,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,17492,105137,4451.090391085513,89144
6109,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,22169,77726,4809.000486810905,89145
6110,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,17933,44959,3743.9776065668516,89146
6111,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,45764,46051,6167.710415127943,89147
6112,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,38475,63485,3123.003180067368,89148
6113,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,28314,64659,2359.5278557150946,89149
6114,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,25057,36699,772.1835137071831,89156
6115,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,9942,53828,51.47291041697601,89166
6116,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,25976,56727,1359.3080822700358,89178
6117,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,3744,56299,31.42409063432888,89179
6118,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,30004,48053,4280.262978827033,89183
6119,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,21428,45874,643.3011724491728,89701
6120,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,8639,78865,340.259637431033,89703
6121,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,3770,89283,49.24736279825973,89704
6122,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,4654,51096,107.84492580451041,89705
6123,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,16469,41462,519.705656820532,89706
6124,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,21250,59533,12.193110661573046,89801
6125,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,12990,73165,20.6365968198391,89815
6126,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,13098,49333,64.97260975577669,89403
6127,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,17775,45034,119.76365917756473,89408
6128,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,9679,56601,55.63700103012785,89410
6129,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,302,692511,19.15395428855717,89413
6130,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,10933,79763,157.85895444554205,89423
6131,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,5681,37009,33.723818879857966,89429
6132,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,32948,32964,3407.285560938256,89431
6133,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,17930,32157,1154.5434517935844,89433
6134,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,22549,47281,753.667090611266,89434
6135,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,34895,64168,856.1224509227096,89436
6136,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,1257,68119,86.22047358379821,89439
6137,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,10971,66588,264.37865751879207,89441
6138,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,2211,47421,7.473397827126799,89444
6139,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,6636,48860,8.701087418800402,89447
6140,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,3835,333460,151.6093787608149,89451
6141,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,11018,56979,203.25214145251473,89460
6142,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,2325,58202,3690.4762766816793,89501
6143,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,40147,36693,1803.5703054747314,89502
6144,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,19491,40754,3003.3399786869227,89503
6145,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,34777,42190,367.94011360029043,89506
6146,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,28150,78518,3145.256030633824,89509
6147,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,3184,64387,3.0789165286976132,89510
6148,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,25386,128241,170.33208142078246,89511
6149,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,19173,28714,3043.4398864484883,89512
6150,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,30292,60972,3469.895330827684,89002
6151,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,12846,68645,104.92934828949144,89005
6152,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,8375,169436,1075.204955422546,89519
6153,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,24163,75400,315.1257173121812,89521
6154,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,27650,61003,1467.6638235634057,89523
6155,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,26514,80940,2414.8185211193854,89012
6156,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,18363,76071,1080.2164369454047,89011
6157,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,33847,49115,4465.374817271963,89014
6158,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,33962,47178,905.9188594264868,89015
6159,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,11233,53761,380.9326789355068,89027
6160,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,5433,46886,57.76994370788552,89029
6161,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,55338,24581,5912.240097619139,89030
6162,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,60929,45489,6406.877686478643,89031
6163,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,40495,38838,3950.7860364413204,89032
6164,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,2801,51232,5.373576176509249,89040
6165,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,14630,83330,466.3736368780866,89044
6166,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,13947,42267,182.03238070028593,89048
6167,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,45122,98268,869.0825523574432,89052
6168,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,7528,41099,16.275768296644944,89060
6169,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,3590,52540,49.372567039292825,89061
6170,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,43818,64865,4879.57346276019,89074
6171,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,28982,43719,3879.829261512561,89081
6172,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,21303,57349,1949.0407338945977,89084
6173,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,3351,64266,6446.153197335189,89085
6174,2010-05-01,220.2024242386455,15751.52806686766,2.399095676842513,9.798503058991464,4887,38191,719.7795538079803,89086
6175,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,39827,37112,7430.578635608966,89102
6176,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,48133,39919,7184.10241828137,89103
6177,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,44366,30331,7811.043129372886,89104
6178,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,37713,42488,6907.198578393356,89107
6179,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,67479,52198,7506.05947224814,89108
6180,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,6572,262426,1483.5882954735916,89109
6181,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,76222,34668,6860.754143581581,89110
6182,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,22016,75081,1976.3873181121062,89113
6183,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,58027,27906,2320.179883232064,89115
6184,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,49440,69807,5421.068787580267,89117
6185,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,17377,47392,1642.5016145214497,89118
6186,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,47376,33299,3664.0767417349475,89119
6187,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,21784,52947,3129.995696944801,89120
6188,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,60137,36007,6536.686910065496,89121
6189,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,43462,35773,4786.613928561041,89122
6190,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,49355,52834,4629.972791140294,89123
6191,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,689,65777,0.5059631745499567,89124
6192,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,33868,49723,5644.819634791922,89128
6193,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,45752,57833,4570.6341045802355,89129
6194,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,29764,53291,3890.775187013584,89130
6195,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,40843,71857,2547.945655777659,89131
6196,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,22212,156757,3350.324500111059,89134
6197,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,22134,130425,485.5227697325948,89135
6198,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,11002,100013,2613.42561432526,89138
6199,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,30179,48969,2849.854492722671,89139
6200,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,22746,79348,2127.8599145012417,89141
6201,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,32575,36112,6843.611106137877,89142
6202,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,11241,59697,3287.0424740910244,89143
6203,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,17478,105470,4447.374118375404,89144
6204,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,22132,77174,4800.98196788732,89145
6205,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,17922,45062,3741.735667630098,89146
6206,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,45824,45868,6175.824804102745,89147
6207,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,38580,62455,3131.5529576695035,89148
6208,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,28417,64678,2368.0914049996877,89149
6209,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,25088,36639,773.1557511416057,89156
6210,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,10067,53690,52.12214360270264,89166
6211,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,26113,56791,1366.4868377406533,89178
6212,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,3804,56270,31.933284881200365,89179
6213,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,30119,48022,4296.675267783021,89183
6214,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,21471,45769,644.607488970557,89701
6215,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,8651,78277,340.74884046593587,89703
6216,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,3772,88758,49.275079269879335,89704
6217,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,4657,51285,107.91328326863837,89705
6218,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,16471,41280,519.7779268919035,89706
6219,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,21360,59690,12.255864701785754,89801
6220,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,13036,73612,20.710066369285663,89815
6221,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,13109,49518,65.02769931955443,89403
6222,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,17762,45056,119.6780951589957,89408
6223,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,9680,57066,55.64340746660884,89410
6224,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,301,685300,19.116080508648388,89413
6225,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,10949,78199,158.08980751980354,89423
6226,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,5666,37150,33.635490892314145,89429
6227,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,32984,32898,3411.048485700903,89431
6228,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,17945,32125,1155.507762259269,89433
6229,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,22572,47260,754.4370916849567,89434
6230,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,34957,64117,857.6504853970578,89436
6231,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,1252,67513,85.8753740905474,89439
6232,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,10971,66559,264.37882605944975,89441
6233,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,2213,47493,7.481707441790921,89444
6234,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,6610,48047,8.667089026725586,89447
6235,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,3840,329207,151.81293318439776,89451
6236,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,11021,56782,203.31333514856036,89460
6237,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,2319,57701,3681.689036295867,89501
6238,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,40267,36609,1808.9698557524043,89502
6239,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,19508,40795,3005.9345472518894,89503
6240,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,34725,42170,367.38443828559963,89506
6241,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,28166,78557,3147.145958902867,89509
6242,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,3185,64292,3.0800049399202845,89510
6243,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,25444,127069,170.72503662289057,89511
6244,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,19151,28746,3039.9547893947724,89512
6245,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,30347,60886,3476.261541549118,89002
6246,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,12836,68465,104.84588744100789,89005
6247,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,8381,171270,1075.938998564539,89519
6248,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,24237,75158,316.08944663958374,89521
6249,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,27695,60953,1470.0573002002786,89523
6250,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,26588,80649,2421.5693228456676,89012
6251,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,18386,77018,1081.5838086538013,89011
6252,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,33862,48961,4467.3650668907985,89014
6253,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,33922,47143,904.8519173900855,89015
6254,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,11221,53763,380.5105870589216,89027
6255,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,5436,46649,57.80082955369354,89029
6256,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,55439,24601,5922.991601653449,89030
6257,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,60994,45371,6413.7143472620655,89031
6258,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,40615,38795,3962.518400842194,89032
6259,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,2793,51003,5.358621109977464,89040
6260,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,14718,83227,469.2001767250284,89044
6261,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,13911,42366,181.5704094953753,89048
6262,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,45253,98219,871.5971125600097,89052
6263,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,7512,41107,16.242027244219063,89060
6264,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,3596,52210,49.4517271721218,89061
6265,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,43829,64800,4880.737445746297,89074
6266,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,29100,43611,3895.6942532649805,89081
6267,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,21422,57281,1959.9654648650444,89084
6268,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,3369,64305,6478.857623195368,89085
6269,2010-06-01,220.7966238410354,15768.939757675313,2.5591682936937277,9.73942424011204,4881,38272,718.989697243273,89086
